time_c,ECG data
20.54,1385.629342
20.544,1465.80505
20.548,1592.673551
20.552,1747.124105
20.556,1876.741871
20.56,1948.60273
20.564,2000.458777
20.568,2088.502298
20.572,2205.111349
20.576,2279.207382
20.58,2293.803071
20.584,2291.567897
20.588,2325.542548
20.592,2391.390788
20.596,2422.526768
20.6,2402.074921
20.604,2372.950598
20.608,2392.374264
20.612,2442.688041
20.616,2463.363405
20.62,2438.776486
20.624,2399.75034
20.628,2409.629811
20.632,2459.563608
20.636,2487.100957
20.64,2455.160314
20.644,2405.561794
20.648,2408.042837
20.652,2450.667614
20.656,2470.493611
20.66,2438.307099
20.664,2399.862099
20.668,2407.349933
20.672,2448.387736
20.676,2464.704509
20.68,2433.166198
20.684,2386.853383
20.688,2393.670665
20.692,2442.620986
20.696,2462.648149
20.7,2434.104971
20.704,2391.368436
20.708,2392.173099
20.712,2432.897977
20.716,2449.438268
20.72,2422.906747
20.724,2383.500622
20.728,2387.859212
20.732,2434.417896
20.736,2453.841562
20.74,2422.616175
20.744,2380.52784
20.748,2387.18866
20.752,2438.57532
20.756,2468.638416
20.76,2445.012622
20.764,2402.454901
20.768,2405.6512
20.772,2449.639434
20.776,2468.616065
20.78,2445.683175
20.784,2410.657991
20.788,2418.369343
20.792,2463.653977
20.796,2487.726806
20.8,2468.549009
20.804,2427.667669
20.808,2425.611308
20.812,2469.420727
20.816,2495.885193
20.82,2472.237047
20.824,2429.679326
20.828,2431.892148
20.832,2476.327416
20.836,2499.997914
20.84,2479.903696
20.844,2442.173951
20.848,2449.885303
20.852,2500.042617
20.856,2524.80835
20.86,2505.161167
20.864,2467.923161
20.868,2473.600504
20.872,2521.299126
20.876,2549.462324
20.88,2526.998821
20.884,2471.767661
20.888,2454.3333
20.892,2498.835623
20.896,2511.151434
20.9,2464.391585
20.904,2410.792102
20.908,2406.321753
20.912,2449.661785
20.916,2468.839582
20.92,2446.621948
20.924,2423.465541
20.928,2443.626814
20.932,2503.440082
20.936,2531.33506
20.94,2504.781187
20.944,2460.636492
20.948,2460.725899
20.952,2503.417731
20.956,2518.683972
20.96,2487.726806
20.964,2448.812419
20.968,2453.238064
20.972,2501.562536
20.976,2529.904548
20.98,2506.61403
20.984,2464.659806
20.988,2466.425594
20.992,2508.670391
20.996,2528.51874
21,2502.657771
21.004,2461.217637
21.008,2465.017434
21.012,2522.75199
21.016,2588.846098
21.02,2658.382375
21.024,2703.28703
21.028,2701.521242
21.032,2670.005282
21.036,2547.294205
21.04,2225.138512
21.044,1703.046465
21.048,1132.942871
21.052,1062.467821
21.056,1369.021996
21.06,2089.195202
21.064,2621.144369
21.068,2625.190035
21.072,2527.043525
21.076,2470.717129
21.08,2376.973912
21.084,2283.096586
21.088,2263.695271
21.092,2312.377371
21.096,2345.949691
21.1,2323.64265
21.104,2277.553353
21.108,2264.499934
21.112,2298.966324
21.116,2318.479397
21.12,2290.427958
21.124,2240.851789
21.128,2227.440742
21.132,2258.867295
21.136,2274.513516
21.14,2242.505818
21.144,2187.252305
21.148,2169.996759
21.152,2193.555497
21.156,2201.847995
21.16,2166.129907
21.164,2103.612078
21.168,2077.415833
21.172,2098.180604
21.176,2103.589726
21.18,2058.081574
21.184,1983.136175
21.188,1941.316061
21.192,1948.08864
21.196,1941.696041
21.2,1878.060624
21.204,1785.323237
21.208,1727.83455
21.212,1711.875404
21.216,1682.326398
21.22,1599.759054
21.224,1489.497899
21.228,1415.781846
21.232,1392.670142
21.236,1355.36508
21.24,1273.378882
21.244,1169.733843
21.248,1111.440493
21.252,1109.853519
21.256,1103.393865
21.26,1061.461992
21.264,1011.349381
21.268,1013.606908
21.272,1089.289914
21.276,1179.859183
21.28,1242.108791
21.284,1293.495452
21.288,1391.485499
21.292,1546.427792
21.296,1690.663599
21.3,1785.077367
21.304,1846.522313
21.308,1934.074096
21.312,2059.892066
21.316,2158.3515
21.32,2198.159957
21.324,2205.111349
21.328,2241.164713
21.332,2316.937127
21.336,2370.648369
21.34,2371.989473
21.344,2343.200426
21.348,2344.228607
21.352,2393.760072
21.356,2434.775524
21.36,2417.765846
21.364,2376.281008
21.368,2368.770822
21.372,2408.244003
21.376,2436.831884
21.38,2420.559814
21.384,2379.656122
21.388,2372.280046
21.392,2413.027276
21.396,2443.358593
21.4,2426.751247
21.404,2381.801889
21.408,2366.960331
21.412,2406.03118
21.416,2441.481047
21.42,2424.784294
21.424,2375.476345
21.428,2356.276197
21.432,2393.558907
21.436,2429.09818
21.44,2417.363515
21.444,2374.537572
21.448,2362.892313
21.452,2402.119625
21.456,2433.635585
21.46,2422.035029
21.464,2378.672645
21.468,2357.617302
21.472,2395.145881
21.476,2431.154541
21.48,2420.269241
21.484,2378.784404
21.488,2366.401537
21.492,2407.506395
21.496,2440.318756
21.5,2427.019468
21.504,2385.221706
21.508,2373.956427
21.512,2413.049628
21.516,2448.298329
21.52,2435.177855
21.524,2392.620133
21.528,2384.841726
21.532,2429.545215
21.536,2466.269131
21.54,2456.233198
21.544,2414.502491
21.548,2398.565697
21.552,2434.417896
21.556,2470.538315
21.56,2461.329396
21.564,2421.498587
21.568,2407.484044
21.572,2446.376079
21.576,2479.769585
21.58,2471.186515
21.584,2430.327526
21.588,2414.033105
21.592,2451.785201
21.596,2485.759853
21.6,2474.516925
21.604,2432.719163
21.608,2414.569547
21.612,2453.506285
21.616,2492.063045
21.62,2483.748196
21.624,2439.871721
21.628,2424.381962
21.632,2460.547085
21.636,2495.684027
21.64,2485.826908
21.644,2445.459657
21.648,2434.976689
21.652,2481.423614
21.656,2523.891929
21.66,2521.097961
21.664,2481.848297
21.668,2463.184591
21.672,2502.031923
21.676,2547.517723
21.68,2545.9531
21.684,2490.967809
21.688,2455.249721
21.692,2483.301161
21.696,2496.891021
21.7,2464.816268
21.704,2414.949526
21.708,2392.351913
21.712,2430.774561
21.716,2463.899847
21.72,2455.294425
21.724,2427.824131
21.728,2425.946584
21.732,2475.701568
21.736,2512.76076
21.74,2502.858937
21.744,2460.569437
21.748,2443.96209
21.752,2476.796803
21.756,2507.843376
21.76,2497.852146
21.764,2456.032032
21.768,2438.977651
21.772,2474.919257
21.776,2516.068818
21.78,2509.94444
21.784,2467.096146
21.788,2444.185608
21.792,2480.797765
21.796,2519.510987
21.8,2514.705362
21.804,2477.646169
21.808,2464.950379
21.812,2536.095981
21.816,2656.415422
21.82,2735.227672
21.824,2723.962393
21.828,2679.705939
21.832,2599.016142
21.836,2347.067278
21.84,1892.969238
21.844,1266.673358
21.848,1057.483382
21.852,1278.475079
21.856,1899.853575
21.86,2504.378856
21.864,2606.68279
21.868,2441.749268
21.872,2372.347101
21.876,2337.634842
21.88,2298.429882
21.884,2254.955739
21.888,2255.827457
21.892,2308.64463
21.896,2353.23636
21.9,2344.742697
21.904,2298.094606
21.908,2263.404699
21.912,2285.220001
21.916,2318.233528
21.92,2307.549394
21.924,2256.453306
21.928,2225.630251
21.932,2246.104449
21.936,2275.876972
21.94,2256.766231
21.944,2201.311553
21.948,2167.247494
21.952,2184.6148
21.956,2205.334867
21.96,2180.323265
21.964,2118.967726
21.968,2074.93479
21.972,2091.072749
21.976,2113.335087
21.98,2082.601438
21.984,2008.930088
21.988,1950.614387
21.992,1944.557064
21.996,1941.472523
22,1894.042122
22.004,1802.757597
22.008,1723.945346
22.012,1695.938611
22.016,1677.118442
22.02,1609.079732
22.024,1505.367637
22.028,1414.105465
22.032,1382.298932
22.036,1361.13183
22.04,1300.491548
22.044,1204.401398
22.048,1133.859293
22.052,1130.081848
22.056,1141.704755
22.06,1118.727162
22.064,1075.65535
22.068,1069.843897
22.072,1143.55995
22.076,1248.411983
22.08,1329.146484
22.084,1388.155089
22.088,1463.793393
22.092,1601.010752
22.096,1751.706213
22.1,1854.188961
22.104,1911.521186
22.108,1970.686253
22.112,2075.538287
22.116,2185.352407
22.12,2241.6341
22.124,2241.991728
22.128,2248.384327
22.132,2302.453196
22.136,2361.484153
22.14,2375.901029
22.144,2349.213046
22.148,2334.14797
22.152,2373.040005
22.156,2420.045724
22.16,2422.616175
22.164,2382.785366
22.168,2351.202351
22.172,2378.247962
22.176,2419.218709
22.18,2420.291593
22.184,2378.069148
22.188,2351.537627
22.192,2381.868944
22.196,2421.185663
22.2,2419.419875
22.204,2375.833973
22.208,2344.250958
22.212,2371.140107
22.216,2410.814453
22.22,2413.496663
22.224,2377.018616
22.228,2352.386993
22.232,2377.733872
22.236,2418.592861
22.24,2418.771674
22.244,2379.186735
22.248,2352.990491
22.252,2383.500622
22.256,2425.454846
22.26,2427.17593
22.264,2380.393729
22.268,2351.023537
22.272,2378.359721
22.276,2419.822206
22.28,2419.777503
22.284,2381.198392
22.288,2354.488057
22.292,2381.108985
22.296,2421.208015
22.3,2422.705582
22.304,2388.909744
22.308,2364.144011
22.312,2390.094386
22.316,2433.389715
22.32,2437.435381
22.324,2402.901936
22.328,2374.8952
22.332,2401.225555
22.336,2445.973747
22.34,2450.399393
22.344,2410.568584
22.348,2380.550191
22.352,2405.181814
22.356,2451.449925
22.36,2456.948454
22.364,2422.191491
22.368,2396.956372
22.372,2423.398486
22.376,2464.682158
22.38,2468.504306
22.384,2428.651146
22.388,2398.163366
22.392,2423.778465
22.396,2470.046576
22.4,2474.96396
22.404,2435.401372
22.408,2401.449073
22.412,2424.516073
22.416,2467.319663
22.42,2474.896905
22.424,2439.268224
22.428,2407.282878
22.432,2430.416933
22.436,2480.998931
22.44,2489.224373
22.444,2457.887227
22.448,2431.713335
22.452,2460.569437
22.456,2514.414789
22.46,2527.199987
22.464,2484.731672
22.468,2459.697719
22.472,2490.788995
22.476,2526.618841
22.48,2511.844338
22.484,2462.245817
22.488,2410.702695
22.492,2413.340201
22.496,2449.035936
22.5,2449.348861
22.504,2412.736703
22.508,2379.365549
22.512,2401.337314
22.516,2457.619006
22.52,2473.980483
22.524,2450.287634
22.528,2431.221596
22.532,2453.461582
22.536,2492.755949
22.54,2494.745254
22.544,2454.087431
22.548,2422.459712
22.552,2448.320681
22.556,2491.347789
22.56,2500.824928
22.564,2464.056309
22.568,2432.786218
22.572,2458.982463
22.576,2502.25544
22.58,2510.033847
22.584,2472.818193
22.588,2437.725954
22.592,2457.440192
22.596,2502.523661
22.6,2513.811292
22.604,2502.344847
22.608,2528.51874
22.612,2646.625357
22.616,2744.727164
22.62,2774.14206
22.624,2674.341521
22.628,2426.237157
22.632,2057.433374
22.636,1547.455972
22.64,1123.242214
22.644,1127.042011
22.648,1495.01878
22.652,2184.391282
22.656,2640.344517
22.66,2565.242656
22.664,2388.820337
22.668,2258.375556
22.672,2230.23471
22.676,2272.948894
22.68,2305.31422
22.684,2290.003275
22.688,2265.461059
22.692,2285.868202
22.696,2326.883653
22.7,2331.912796
22.704,2288.840984
22.708,2243.444591
22.712,2249.904245
22.716,2285.689388
22.72,2286.270533
22.724,2241.142361
22.728,2196.036541
22.732,2204.440797
22.736,2235.800294
22.74,2233.453361
22.744,2190.51566
22.748,2140.268939
22.752,2138.033764
22.756,2167.091032
22.76,2159.357328
22.764,2099.856985
22.768,2036.489789
22.772,2026.453856
22.776,2044.82699
22.78,2025.380972
22.784,1954.391832
22.788,1876.674816
22.792,1850.366813
22.796,1851.149124
22.8,1810.22308
22.804,1719.162073
22.808,1622.803703
22.812,1576.423833
22.816,1554.273254
22.82,1501.634896
22.824,1406.61763
22.828,1307.912327
22.832,1262.605341
22.836,1247.719079
22.84,1206.21189
22.844,1128.83015
22.848,1058.578617
22.852,1054.242379
22.856,1091.614496
22.86,1114.100351
22.864,1116.357877
22.868,1139.693098
22.872,1234.710364
22.876,1370.407804
22.88,1484.021721
22.884,1555.88258
22.888,1626.759961
22.892,1748.08523
22.896,1895.338523
22.9,2003.230393
22.904,2055.622882
22.908,2086.043607
22.912,2160.005529
22.916,2253.592283
22.92,2307.549394
22.924,2302.184975
22.928,2289.17626
22.932,2320.848682
22.936,2377.599761
22.94,2398.073959
22.944,2372.816488
22.948,2343.11102
22.952,2361.43945
22.956,2413.183738
22.96,2432.517997
22.964,2402.276087
22.968,2358.421964
22.972,2367.027386
22.976,2410.166253
22.98,2424.247852
22.984,2394.475328
22.988,2355.516238
22.992,2366.557999
22.996,2410.76975
23,2424.516073
23.004,2392.128395
23.008,2354.108078
23.012,2366.625055
23.016,2411.261488
23.02,2424.761942
23.024,2394.162404
23.028,2358.913703
23.032,2373.48704
23.036,2421.722105
23.04,2436.943643
23.044,2404.958296
23.048,2361.95354
23.052,2371.028348
23.056,2415.64243
23.06,2429.187587
23.064,2398.096311
23.068,2361.037119
23.072,2370.827183
23.076,2419.330468
23.08,2440.430515
23.084,2413.675477
23.088,2372.503563
23.092,2381.824241
23.096,2422.16914
23.1,2434.172026
23.104,2407.864023
23.108,2375.185773
23.112,2390.720235
23.116,2435.088448
23.12,2451.069945
23.124,2422.459712
23.128,2384.908782
23.132,2396.084654
23.136,2440.341108
23.14,2460.770602
23.144,2435.62489
23.148,2394.743549
23.152,2407.260526
23.156,2454.936797
23.16,2476.37212
23.164,2446.979576
23.168,2407.461692
23.172,2414.122512
23.176,2460.949416
23.18,2478.830812
23.184,2450.444096
23.188,2410.590936
23.192,2416.044762
23.196,2462.894018
23.2,2482.787071
23.204,2453.05925
23.208,2411.842634
23.212,2416.245927
23.216,2459.116573
23.22,2477.78028
23.224,2453.930969
23.228,2418.592861
23.232,2429.209939
23.236,2479.724882
23.24,2499.506175
23.244,2474.315759
23.248,2438.731782
23.252,2453.461582
23.256,2506.390513
23.26,2533.816103
23.264,2504.580021
23.268,2470.068928
23.272,2483.949361
23.276,2520.516815
23.28,2517.298164
23.284,2477.467355
23.288,2417.877605
23.292,2407.528747
23.296,2443.157428
23.3,2455.026204
23.304,2425.25368
23.308,2383.232401
23.312,2389.535593
23.316,2450.801724
23.32,2483.703492
23.324,2469.33132
23.328,2430.126361
23.332,2430.640451
23.336,2476.170954
23.34,2503.261269
23.344,2478.786108
23.348,2433.993212
23.352,2433.479122
23.356,2478.450832
23.36,2501.249612
23.364,2474.96396
23.368,2438.687079
23.372,2447.627777
23.376,2491.548954
23.38,2514.079513
23.384,2487.682103
23.388,2442.218654
23.392,2444.006794
23.396,2491.258382
23.4,2516.98524
23.404,2505.898774
23.408,2507.485748
23.412,2595.462214
23.416,2710.59605
23.42,2768.8894
23.424,2722.12955
23.428,2539.962833
23.432,2208.642925
23.436,1752.510876
23.44,1209.363485
23.444,1070.827373
23.448,1298.323428
23.452,1936.286919
23.456,2544.321423
23.46,2617.32222
23.464,2438.932948
23.468,2290.338551
23.472,2224.535015
23.476,2254.173428
23.48,2295.434749
23.484,2297.021722
23.488,2270.46785
23.492,2276.189897
23.496,2318.144121
23.5,2336.897235
23.504,2303.52608
23.508,2247.780829
23.512,2235.62148
23.516,2271.563086
23.52,2286.851679
23.524,2254.553408
23.528,2200.953925
23.532,2189.778053
23.536,2229.139475
23.54,2244.092792
23.544,2205.491329
23.548,2143.040555
23.552,2125.494435
23.556,2156.876285
23.56,2163.514753
23.564,2118.319526
23.568,2049.69967
23.572,2022.139969
23.576,2034.075801
23.58,2026.364449
23.584,1970.552143
23.588,1891.002284
23.592,1849.070412
23.596,1847.349327
23.6,1822.360077
23.604,1748.487562
23.608,1647.837656
23.612,1583.375225
23.616,1561.157591
23.62,1519.829216
23.624,1430.511645
23.628,1320.742228
23.632,1258.850248
23.636,1244.925111
23.64,1217.410114
23.644,1145.281034
23.648,1062.691338
23.652,1031.242434
23.656,1061.841972
23.66,1098.811757
23.664,1100.935173
23.668,1105.204356
23.672,1173.064253
23.676,1306.92885
23.68,1435.764305
23.684,1521.192672
23.688,1584.984551
23.692,1688.428424
23.696,1833.401839
23.7,1956.627006
23.704,2023.525777
23.708,2053.790039
23.712,2112.284555
23.716,2204.463149
23.72,2276.413414
23.724,2291.523193
23.728,2276.793394
23.732,2290.696179
23.736,2349.235397
23.74,2389.021503
23.744,2375.722215
23.748,2341.546397
23.752,2344.541531
23.756,2390.206145
23.76,2422.057381
23.764,2400.890279
23.768,2355.784459
23.772,2348.810714
23.776,2393.60361
23.78,2419.308116
23.784,2397.023427
23.788,2354.085726
23.792,2346.843761
23.796,2390.13909
23.8,2418.950488
23.804,2400.018561
23.808,2351.850552
23.812,2337.277214
23.816,2379.991398
23.82,2413.049628
23.824,2397.112834
23.828,2352.543456
23.832,2347.916645
23.836,2391.144918
23.84,2421.252718
23.844,2405.293573
23.848,2362.624092
23.852,2352.811677
23.856,2392.821299
23.86,2421.163311
23.864,2405.673552
23.868,2361.417098
23.872,2352.811677
23.876,2394.989418
23.88,2426.818302
23.884,2411.216785
23.888,2367.787345
23.892,2358.243151
23.896,2400.756168
23.9,2434.015564
23.904,2416.089465
23.908,2372.883543
23.912,2365.082784
23.916,2406.746436
23.92,2437.03305
23.924,2421.833863
23.928,2381.131337
23.932,2373.129412
23.936,2419.553986
23.94,2453.126306
23.944,2438.754134
23.948,2396.084654
23.952,2387.032197
23.956,2429.724029
23.96,2459.742422
23.964,2444.029146
23.968,2404.846538
23.972,2397.314
23.976,2438.597672
23.98,2469.510134
23.984,2453.483934
23.988,2407.148767
23.992,2394.944715
23.996,2436.071925
24,2470.404204
24.004,2456.702585
24.008,2415.150692
24.012,2405.204166
24.016,2444.118553
24.02,2473.846373
24.024,2456.836695
24.028,2413.20609
24.032,2402.499605
24.036,2444.431477
24.04,2476.305065
24.044,2467.386719
24.048,2425.410143
24.052,2414.010753
24.056,2456.747288
24.06,2502.501309
24.064,2494.409978
24.068,2459.049518
24.072,2451.494628
24.076,2492.197155
24.08,2523.556652
24.084,2514.571251
24.088,2482.362387
24.092,2460.569437
24.096,2479.523716
24.1,2497.51687
24.104,2466.135021
24.108,2406.902898
24.112,2382.494793
24.116,2414.949526
24.12,2450.10882
24.124,2436.407201
24.128,2395.369398
24.132,2395.190584
24.136,2442.196303
24.14,2488.218545
24.144,2482.65296
24.148,2440.87755
24.152,2425.454846
24.156,2462.290521
24.16,2496.846318
24.164,2480.306027
24.168,2435.177855
24.172,2418.726971
24.176,2460.725899
24.18,2501.070798
24.184,2489.090263
24.188,2441.682213
24.192,2427.868834
24.196,2467.632588
24.2,2505.697609
24.204,2493.650018
24.208,2452.679271
24.212,2438.217692
24.216,2474.852201
24.22,2519.42158
24.224,2547.696537
24.228,2599.709046
24.232,2675.816736
24.236,2745.420068
24.24,2761.513324
24.244,2627.559319
24.248,2285.220001
24.252,1786.843155
24.256,1216.47134
24.26,1066.647597
24.264,1278.072748
24.268,1860.290988
24.272,2453.416878
24.276,2589.650761
24.28,2468.370195
24.284,2348.475438
24.288,2232.358126
24.292,2197.467053
24.296,2245.277434
24.3,2306.431807
24.304,2315.774836
24.308,2281.286094
24.312,2260.074289
24.316,2286.896382
24.32,2316.311278
24.324,2303.90606
24.328,2253.257007
24.332,2224.84794
24.336,2249.83719
24.34,2275.385234
24.344,2258.152039
24.348,2201.959753
24.352,2169.080337
24.356,2195.589506
24.36,2220.042315
24.364,2193.555497
24.368,2136.290328
24.372,2102.673304
24.376,2123.303965
24.38,2138.994889
24.384,2106.07077
24.388,2037.205045
24.392,1990.735768
24.396,1994.848489
24.4,1996.591925
24.404,1953.318948
24.408,1867.287084
24.412,1800.500071
24.416,1784.965609
24.42,1764.379652
24.424,1697.413826
24.428,1593.902897
24.432,1510.150911
24.436,1479.953704
24.44,1452.9975
24.444,1379.661427
24.448,1276.105794
24.452,1195.907735
24.456,1176.126441
24.46,1165.576418
24.464,1121.811702
24.468,1049.973196
24.472,1009.605945
24.476,1042.194789
24.48,1101.248098
24.484,1138.106124
24.488,1167.498668
24.492,1232.832817
24.496,1364.484592
24.5,1507.915736
24.504,1613.438322
24.508,1682.259343
24.512,1762.636216
24.516,1891.248154
24.52,2016.149702
24.524,2088.345836
24.528,2111.993982
24.532,2144.091087
24.536,2224.445608
24.54,2300.307429
24.544,2325.229624
24.548,2307.437635
24.552,2300.173318
24.556,2343.826275
24.56,2394.743549
24.564,2392.888354
24.568,2352.163476
24.572,2329.498807
24.576,2368.904933
24.58,2414.167215
24.584,2405.584145
24.588,2364.546342
24.592,2342.619281
24.596,2377.890334
24.6,2417.408218
24.604,2413.049628
24.608,2370.044872
24.612,2344.675642
24.616,2374.157593
24.62,2417.095294
24.624,2418.883433
24.628,2381.779537
24.632,2354.286892
24.636,2382.315979
24.64,2423.510244
24.644,2423.689058
24.648,2379.745529
24.652,2350.621206
24.656,2386.115776
24.66,2430.349878
24.664,2430.774561
24.668,2385.288761
24.672,2352.588159
24.676,2382.204221
24.68,2425.410143
24.684,2429.165236
24.688,2392.620133
24.692,2371.385976
24.696,2404.779482
24.7,2446.152561
24.704,2441.503399
24.708,2399.191546
24.712,2374.045834
24.716,2406.299401
24.72,2455.607349
24.724,2460.636492
24.728,2428.338221
24.732,2400.040913
24.736,2426.639489
24.74,2468.68312
24.744,2469.890114
24.748,2428.293518
24.752,2402.56666
24.756,2435.759
24.76,2484.597562
24.764,2490.386664
24.768,2449.930006
24.772,2421.833863
24.776,2449.527675
24.78,2496.376931
24.784,2496.667504
24.788,2453.685099
24.792,2426.505378
24.796,2461.843486
24.8,2509.028019
24.804,2510.167958
24.808,2476.975617
24.812,2446.689003
24.816,2470.135983
24.82,2516.582908
24.824,2517.879309
24.828,2474.06989
24.832,2437.457733
24.836,2461.552913
24.84,2499.908507
24.844,2504.356504
24.848,2469.554838
24.852,2437.413029
24.856,2461.977597
24.86,2498.992085
24.864,2500.802577
24.868,2465.039786
24.872,2443.492704
24.876,2477.869687
24.88,2527.937594
24.884,2532.765571
24.888,2489.000856
24.892,2457.127268
24.896,2496.10871
24.9,2547.964757
24.904,2538.912301
24.908,2478.048501
24.912,2438.664727
24.916,2447.046631
24.92,2469.040748
24.924,2467.319663
24.928,2424.73959
24.932,2387.859212
24.936,2403.170157
24.94,2447.15839
24.944,2465.129192
24.948,2438.105933
24.952,2421.431532
24.956,2452.299291
24.96,2494.789957
24.964,2501.026094
24.968,2466.805573
24.972,2428.159407
24.976,2440.609329
24.98,2475.232181
24.984,2479.434309
24.988,2448.655957
24.992,2423.689058
24.996,2447.985404
25,2488.553821
25.004,2495.035827
25.008,2465.263303
25.012,2438.821189
25.016,2461.172934
25.02,2501.115501
25.024,2501.853109
25.028,2466.492649
25.032,2443.068021
25.036,2501.897812
25.04,2638.914006
25.044,2742.290824
25.048,2724.521187
25.052,2639.137523
25.056,2530.530397
25.06,2266.578646
25.064,1749.113411
25.068,1072.280237
25.072,872.7909175
25.076,1160.189648
25.08,1960.560913
25.084,2583.325217
25.088,2586.387406
25.092,2397.9622
25.096,2333.76799
25.1,2316.08776
25.104,2282.694254
25.108,2242.014079
25.112,2224.535015
25.116,2256.699175
25.12,2306.185938
25.124,2310.410417
25.128,2270.870181
25.132,2234.369783
25.136,2250.619501
25.14,2292.12669
25.144,2285.84585
25.148,2234.258024
25.152,2180.971465
25.156,2181.194983
25.16,2214.208509
25.164,2217.136588
25.168,2167.471012
25.172,2112.530424
25.176,2114.899709
25.18,2142.660575
25.184,2138.592558
25.188,2084.613095
25.192,2021.961155
25.196,2008.527757
25.2,2024.442199
25.204,2012.863995
25.208,1959.465678
25.212,1892.030465
25.216,1868.963464
25.22,1870.751604
25.224,1828.998545
25.228,1740.39623
25.232,1645.423668
25.236,1601.100159
25.24,1587.309132
25.244,1535.25192
25.248,1430.466942
25.252,1318.730571
25.256,1258.023233
25.26,1234.285681
25.264,1186.810575
25.268,1105.159653
25.272,1020.200672
25.276,998.8547562
25.28,1013.785722
25.284,1009.181262
25.288,983.2755903
25.292,969.2163431
25.296,1033.231739
25.3,1156.032223
25.304,1260.191352
25.308,1329.437057
25.312,1403.913069
25.316,1532.525007
25.32,1694.932782
25.324,1821.913042
25.328,1885.883735
25.332,1938.075058
25.336,2024.084571
25.34,2137.631433
25.344,2209.559346
25.348,2230.435876
25.352,2237.387268
25.356,2280.503783
25.36,2342.932206
25.364,2375.453994
25.368,2350.263578
25.372,2320.803979
25.376,2347.849589
25.38,2400.040913
25.384,2415.687134
25.388,2387.881564
25.392,2352.565807
25.396,2364.076956
25.4,2409.294535
25.404,2416.335334
25.408,2385.646389
25.412,2342.328708
25.416,2347.9837
25.42,2397.470462
25.424,2413.563718
25.428,2380.684302
25.432,2342.552226
25.436,2358.980758
25.44,2410.613288
25.444,2425.477198
25.448,2390.742587
25.452,2341.881674
25.456,2345.077973
25.46,2386.562811
25.464,2409.518052
25.468,2383.09829
25.472,2344.563883
25.476,2355.248017
25.48,2398.364532
25.484,2405.6512
25.488,2369.262561
25.492,2329.02942
25.496,2337.366621
25.5,2384.931133
25.504,2408.087541
25.508,2385.668741
25.512,2350.151819
25.516,2358.354909
25.52,2397.090482
25.524,2412.848462
25.528,2386.629866
25.532,2347.760182
25.536,2355.136258
25.54,2401.136148
25.544,2424.940756
25.548,2394.721197
25.552,2352.051717
25.556,2369.620188
25.56,2423.309079
25.564,2443.112724
25.568,2406.478215
25.572,2363.473459
25.576,2375.498697
25.58,2429.209939
25.584,2453.729803
25.588,2423.242023
25.592,2377.130375
25.596,2384.215878
25.6,2432.361535
25.604,2450.689966
25.608,2427.801779
25.612,2394.1177
25.616,2404.980648
25.62,2454.914445
25.624,2476.573286
25.628,2451.159352
25.632,2416.491797
25.636,2429.09818
25.64,2478.227315
25.644,2502.523661
25.648,2476.7521
25.652,2423.465541
25.656,2414.122512
25.66,2459.116573
25.664,2468.124326
25.668,2413.675477
25.672,2355.560941
25.676,2356.522066
25.68,2406.053532
25.684,2423.823169
25.688,2401.046741
25.692,2378.247962
25.696,2400.934982
25.7,2459.273035
25.704,2474.06989
25.708,2443.984442
25.712,2403.818357
25.716,2407.662857
25.72,2448.477143
25.724,2465.777393
25.728,2438.508265
25.732,2398.297477
25.736,2401.046741
25.74,2447.717184
25.744,2467.498477
25.748,2441.995137
25.752,2401.270259
25.756,2405.226517
25.76,2452.880437
25.764,2471.678254
25.768,2445.593768
25.772,2408.601631
25.776,2413.72018
25.78,2461.418803
25.784,2511.911394
25.788,2555.162019
25.792,2608.828558
25.796,2628.72161
25.8,2604.805244
25.804,2510.816158
25.808,2230.279413
25.812,1776.382539
25.816,1172.326645
25.82,1003.347457
25.824,1209.81052
25.828,1895.226764
25.832,2525.70242
25.836,2610.996677
25.84,2500.579059
25.844,2436.675422
25.848,2336.4502
25.852,2239.063649
25.856,2206.184233
25.86,2247.154981
25.864,2276.391062
25.868,2257.548542
25.872,2215.3708
25.876,2208.665277
25.88,2247.02087
25.884,2266.042205
25.888,2236.426143
25.892,2181.999645
25.896,2165.235837
25.9,2197.578811
25.904,2210.945155
25.908,2171.695491
25.912,2115.30204
25.916,2096.683037
25.92,2122.722819
25.924,2132.267014
25.928,2091.743301
25.932,2032.175902
25.936,2011.25467
25.94,2031.50535
25.944,2030.298356
25.948,1979.649303
25.952,1912.325849
25.956,1878.015921
25.96,1882.352159
25.964,1866.057738
25.968,1800.723589
25.972,1713.015343
25.976,1664.15443
25.98,1652.799744
25.984,1615.047647
25.988,1529.440466
25.992,1421.48154
25.996,1345.731478
26,1314.796664
26.004,1273.647103
26.008,1190.431558
26.012,1088.08292
26.016,1030.68364
26.02,1031.421248
26.024,1023.106399
26.028,972.7702704
26.032,909.9842203
26.036,909.8948133
26.04,983.5885148
26.044,1068.145164
26.048,1128.584281
26.052,1182.697854
26.056,1284.912382
26.06,1443.00627
26.064,1587.130319
26.068,1676.179668
26.072,1734.271852
26.076,1823.701182
26.08,1957.029338
26.084,2064.809449
26.088,2111.166967
26.092,2122.946337
26.096,2163.671215
26.1,2241.187065
26.104,2291.813766
26.108,2288.66217
26.112,2257.705004
26.116,2263.739975
26.12,2319.976964
26.124,2359.092517
26.128,2343.289833
26.132,2302.140272
26.136,2293.244278
